Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,707502,-,-,-,42.01,12.22,0,172,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI
2018,1,2,13,30,298,58,772,58,772,298
2018,1,2,14,30,168,44,643,44,643,168
2018,1,2,15,30,32,17,300,17,300,32
2018,1,2,16,30,0,0,0,0,0,0
2018,1,2,17,30,0,0,0,0,0,0
2018,1,2,18,30,0,0,0,0,0,0
2018,1,2,19,30,0,0,0,0,0,0
2018,1,2,20,30,0,0,0,0,0,0
2018,1,2,21,30,0,0,0,0,0,0
2018,1,2,22,30,0,0,0,0,0,0
2018,1,2,23,30,0,0,0,0,0,0
2018,1,3,0,30,0,0,0,0,0,0
2018,1,3,1,30,0,0,0,0,0,0
2018,1,3,2,30,0,0,0,0,0,0
2018,1,3,3,30,0,0,0,0,0,0
2018,1,3,4,30,0,0,0,0,0,0
2018,1,3,5,30,0,0,0,0,0,0
2018,1,3,6,30,0,0,0,0,0,0
2018,1,3,7,30,34,34,0,38,410,88
2018,1,3,8,30,222,65,617,65,617,222
2018,1,3,9,30,242,136,299,73,747,338
2018,1,3,10,30,165,156,20,83,777,403
2018,1,3,11,30,40,40,0,89,762,413
2018,1,3,12,30,134,134,1,88,717,368
2018,1,3,13,30,84,84,0,80,633,278
2018,1,3,14,30,7,7,0,60,471,152
2018,1,3,15,30,4,4,0,22,105,27
2018,1,3,16,30,0,0,0,0,0,0
2018,1,3,17,30,0,0,0,0,0,0
2018,1,3,18,30,0,0,0,0,0,0
2018,1,3,19,30,0,0,0,0,0,0
2018,1,3,20,30,0,0,0,0,0,0
2018,1,3,21,30,0,0,0,0,0,0
2018,1,3,22,30,0,0,0,0,0,0
2018,1,3,23,30,0,0,0,0,0,0
2018,1,4,0,30,0,0,0,0,0,0
2018,1,4,1,30,0,0,0,0,0,0
2018,1,4,2,30,0,0,0,0,0,0
2018,1,4,3,30,0,0,0,0,0,0
2018,1,4,4,30,0,0,0,0,0,0
2018,1,4,5,30,0,0,0,0,0,0
2018,1,4,6,30,0,0,0,0,0,0
2018,1,4,7,30,88,36,425,36,425,88
2018,1,4,8,30,223,59,643,59,643,223
2018,1,4,9,30,330,77,710,77,710,330
2018,1,4,10,30,188,169,47,86,746,395
2018,1,4,11,30,226,185,98,89,745,407
2018,1,4,12,30,116,116,0,88,707,365
2018,1,4,13,30,180,128,164,79,625,276
2018,1,4,14,30,38,38,0,60,466,152
2018,1,4,15,30,10,10,0,22,118,28
2018,1,4,16,30,0,0,0,0,0,0
2018,1,4,17,30,0,0,0,0,0,0
2018,1,4,18,30,0,0,0,0,0,0
2018,1,4,19,30,0,0,0,0,0,0
2018,1,4,20,30,0,0,0,0,0,0
2018,1,4,21,30,0,0,0,0,0,0
2018,1,4,22,30,0,0,0,0,0,0
2018,1,4,23,30,0,0,0,0,0,0
2018,1,5,0,30,0,0,0,0,0,0
2018,1,5,1,30,0,0,0,0,0,0
2018,1,5,2,30,0,0,0,0,0,0
2018,1,5,3,30,0,0,0,0,0,0
2018,1,5,4,30,0,0,0,0,0,0
2018,1,5,5,30,0,0,0,0,0,0
2018,1,5,6,30,0,0,0,0,0,0
2018,1,5,7,30,33,33,0,40,381,87
2018,1,5,8,30,82,82,0,64,620,223
2018,1,5,9,30,329,85,683,85,683,329
2018,1,5,10,30,285,170,277,89,740,397
2018,1,5,11,30,298,175,288,89,753,412
2018,1,5,12,30,281,153,325,82,743,375
2018,1,5,13,30,76,76,0,74,670,286
2018,1,5,14,30,160,58,510,58,510,160
2018,1,5,15,30,32,23,159,23,159,32
2018,1,5,16,30,0,0,0,0,0,0
2018,1,5,17,30,0,0,0,0,0,0
2018,1,5,18,30,0,0,0,0,0,0
2018,1,5,19,30,0,0,0,0,0,0
2018,1,5,20,30,0,0,0,0,0,0
2018,1,5,21,30,0,0,0,0,0,0
2018,1,5,22,30,0,0,0,0,0,0
2018,1,5,23,30,0,0,0,0,0,0
2018,1,6,0,30,0,0,0,0,0,0
2018,1,6,1,30,0,0,0,0,0,0
2018,1,6,2,30,0,0,0,0,0,0
2018,1,6,3,30,0,0,0,0,0,0
2018,1,6,4,30,0,0,0,0,0,0
2018,1,6,5,30,0,0,0,0,0,0
2018,1,6,6,30,0,0,0,0,0,0
2018,1,6,7,30,91,36,450,36,450,91
2018,1,6,8,30,229,56,672,56,672,229
2018,1,6,9,30,187,150,103,80,718,337
2018,1,6,10,30,80,80,0,85,771,407
2018,1,6,11,30,97,97,0,84,786,422
2018,1,6,12,30,208,169,97,86,741,380
2018,1,6,13,30,291,74,681,74,681,291
2018,1,6,14,30,164,55,539,55,539,164
2018,1,6,15,30,34,22,205,22,205,34
2018,1,6,16,30,0,0,0,0,0,0
2018,1,6,17,30,0,0,0,0,0,0
2018,1,6,18,30,0,0,0,0,0,0
2018,1,6,19,30,0,0,0,0,0,0
2018,1,6,20,30,0,0,0,0,0,0
2018,1,6,21,30,0,0,0,0,0,0
2018,1,6,22,30,0,0,0,0,0,0
2018,1,6,23,30,0,0,0,0,0,0
2018,1,7,0,30,0,0,0,0,0,0
2018,1,7,1,30,0,0,0,0,0,0
2018,1,7,2,30,0,0,0,0,0,0
2018,1,7,3,30,0,0,0,0,0,0
2018,1,7,4,30,0,0,0,0,0,0
2018,1,7,5,30,0,0,0,0,0,0
2018,1,7,6,30,0,0,0,0,0,0
2018,1,7,7,30,7,7,0,39,422,91
2018,1,7,8,30,13,13,0,62,657,232
2018,1,7,9,30,159,143,44,78,745,346
2018,1,7,10,30,191,171,48,89,777,414
2018,1,7,11,30,153,151,6,95,770,428
2018,1,7,12,30,118,118,0,95,726,385
2018,1,7,13,30,29,29,0,86,644,293
2018,1,7,14,30,12,12,0,66,482,165
2018,1,7,15,30,5,5,0,26,135,34
2018,1,7,16,30,0,0,0,0,0,0
2018,1,7,17,30,0,0,0,0,0,0
2018,1,7,18,30,0,0,0,0,0,0
2018,1,7,19,30,0,0,0,0,0,0
2018,1,7,20,30,0,0,0,0,0,0
2018,1,7,21,30,0,0,0,0,0,0
2018,1,7,22,30,0,0,0,0,0,0
2018,1,7,23,30,0,0,0,0,0,0
2018,1,8,0,30,0,0,0,0,0,0
2018,1,8,1,30,0,0,0,0,0,0
2018,1,8,2,30,0,0,0,0,0,0
2018,1,8,3,30,0,0,0,0,0,0
2018,1,8,4,30,0,0,0,0,0,0
2018,1,8,5,30,0,0,0,0,0,0
2018,1,8,6,30,0,0,0,0,0,0
2018,1,8,7,30,7,7,0,54,37,59
2018,1,8,8,30,11,11,0,136,145,174
2018,1,8,9,30,61,61,0,179,293,284
2018,1,8,10,30,270,179,217,223,273,338
2018,1,8,11,30,348,246,234,246,234,348
2018,1,8,12,30,192,167,63,155,487,351
2018,1,8,13,30,73,73,0,142,366,260
2018,1,8,14,30,102,80,103,98,207,141
2018,1,8,15,30,23,23,12,24,15,25
2018,1,8,16,30,0,0,0,0,0,0
2018,1,8,17,30,0,0,0,0,0,0
2018,1,8,18,30,0,0,0,0,0,0
2018,1,8,19,30,0,0,0,0,0,0
2018,1,8,20,30,0,0,0,0,0,0
2018,1,8,21,30,0,0,0,0,0,0
2018,1,8,22,30,0,0,0,0,0,0
2018,1,8,23,30,0,0,0,0,0,0
2018,1,9,0,30,0,0,0,0,0,0
2018,1,9,1,30,0,0,0,0,0,0
2018,1,9,2,30,0,0,0,0,0,0
2018,1,9,3,30,0,0,0,0,0,0
2018,1,9,4,30,0,0,0,0,0,0
2018,1,9,5,30,0,0,0,0,0,0
2018,1,9,6,30,0,0,0,0,0,0
2018,1,9,7,30,6,6,0,48,14,50
2018,1,9,8,30,11,11,0,140,71,158
2018,1,9,9,30,30,30,0,211,109,250
2018,1,9,10,30,20,20,0,254,127,308
2018,1,9,11,30,24,24,0,260,117,311
2018,1,9,12,30,19,19,0,233,63,258
2018,1,9,13,30,14,14,0,165,29,174
2018,1,9,14,30,9,9,0,67,5,68
2018,1,9,15,30,1,1,0,1,0,1
2018,1,9,16,30,0,0,0,0,0,0
2018,1,9,17,30,0,0,0,0,0,0
2018,1,9,18,30,0,0,0,0,0,0
2018,1,9,19,30,0,0,0,0,0,0
2018,1,9,20,30,0,0,0,0,0,0
2018,1,9,21,30,0,0,0,0,0,0
2018,1,9,22,30,0,0,0,0,0,0
2018,1,9,23,30,0,0,0,0,0,0
2018,1,10,0,30,0,0,0,0,0,0
2018,1,10,1,30,0,0,0,0,0,0
2018,1,10,2,30,0,0,0,0,0,0
2018,1,10,3,30,0,0,0,0,0,0
2018,1,10,4,30,0,0,0,0,0,0
2018,1,10,5,30,0,0,0,0,0,0
2018,1,10,6,30,0,0,0,0,0,0
2018,1,10,7,30,90,42,387,42,387,90
2018,1,10,8,30,233,66,637,66,637,233
2018,1,10,9,30,352,75,761,75,761,352
2018,1,10,10,30,423,80,810,80,810,423
2018,1,10,11,30,442,78,830,78,830,442
2018,1,10,12,30,407,70,826,70,826,407
2018,1,10,13,30,211,130,246,62,772,317
2018,1,10,14,30,88,80,36,48,646,187
2018,1,10,15,30,46,23,336,23,336,46
2018,1,10,16,30,0,0,0,0,0,0
2018,1,10,17,30,0,0,0,0,0,0
2018,1,10,18,30,0,0,0,0,0,0
2018,1,10,19,30,0,0,0,0,0,0
2018,1,10,20,30,0,0,0,0,0,0
2018,1,10,21,30,0,0,0,0,0,0
2018,1,10,22,30,0,0,0,0,0,0
2018,1,10,23,30,0,0,0,0,0,0
2018,1,11,0,30,0,0,0,0,0,0
2018,1,11,1,30,0,0,0,0,0,0
2018,1,11,2,30,0,0,0,0,0,0
2018,1,11,3,30,0,0,0,0,0,0
2018,1,11,4,30,0,0,0,0,0,0
2018,1,11,5,30,0,0,0,0,0,0
2018,1,11,6,30,0,0,0,0,0,0
2018,1,11,7,30,6,6,0,41,369,88
2018,1,11,8,30,9,9,0,67,602,225
2018,1,11,9,30,15,15,0,73,740,343
2018,1,11,10,30,125,125,0,80,785,415
2018,1,11,11,30,21,21,0,82,793,432
2018,1,11,12,30,123,123,0,81,761,393
2018,1,11,13,30,15,15,0,72,698,304
2018,1,11,14,30,8,8,0,53,576,179
2018,1,11,15,30,4,4,0,25,264,44
2018,1,11,16,30,0,0,0,0,0,0
2018,1,11,17,30,0,0,0,0,0,0
2018,1,11,18,30,0,0,0,0,0,0
2018,1,11,19,30,0,0,0,0,0,0
2018,1,11,20,30,0,0,0,0,0,0
2018,1,11,21,30,0,0,0,0,0,0
2018,1,11,22,30,0,0,0,0,0,0
2018,1,11,23,30,0,0,0,0,0,0
2018,1,12,0,30,0,0,0,0,0,0
2018,1,12,1,30,0,0,0,0,0,0
2018,1,12,2,30,0,0,0,0,0,0
2018,1,12,3,30,0,0,0,0,0,0
2018,1,12,4,30,0,0,0,0,0,0
2018,1,12,5,30,0,0,0,0,0,0
2018,1,12,6,30,0,0,0,0,0,0
2018,1,12,7,30,6,6,0,42,381,90
2018,1,12,8,30,11,11,0,71,590,227
2018,1,12,9,30,220,154,179,90,683,341
2018,1,12,10,30,310,169,330,104,714,410
2018,1,12,11,30,330,173,354,109,712,425
2018,1,12,12,30,309,153,378,104,687,388
2018,1,12,13,30,150,134,47,94,612,299
2018,1,12,14,30,139,77,278,70,476,175
2018,1,12,15,30,36,27,119,29,192,44
2018,1,12,16,30,0,0,0,0,0,0
2018,1,12,17,30,0,0,0,0,0,0
2018,1,12,18,30,0,0,0,0,0,0
2018,1,12,19,30,0,0,0,0,0,0
2018,1,12,20,30,0,0,0,0,0,0
2018,1,12,21,30,0,0,0,0,0,0
2018,1,12,22,30,0,0,0,0,0,0
2018,1,12,23,30,0,0,0,0,0,0
2018,1,13,0,30,0,0,0,0,0,0
2018,1,13,1,30,0,0,0,0,0,0
2018,1,13,2,30,0,0,0,0,0,0
2018,1,13,3,30,0,0,0,0,0,0
2018,1,13,4,30,0,0,0,0,0,0
2018,1,13,5,30,0,0,0,0,0,0
2018,1,13,6,30,0,0,0,0,0,0
2018,1,13,7,30,98,37,475,37,475,98
2018,1,13,8,30,243,58,695,58,695,243
2018,1,13,9,30,362,70,789,70,789,362
2018,1,13,10,30,435,77,832,77,832,435
2018,1,13,11,30,454,79,839,79,839,454
2018,1,13,12,30,412,81,798,81,798,412
2018,1,13,13,30,322,74,730,74,730,322
2018,1,13,14,30,191,59,589,59,589,191
2018,1,13,15,30,50,29,277,29,277,50
2018,1,13,16,30,0,0,0,0,0,0
2018,1,13,17,30,0,0,0,0,0,0
2018,1,13,18,30,0,0,0,0,0,0
2018,1,13,19,30,0,0,0,0,0,0
2018,1,13,20,30,0,0,0,0,0,0
2018,1,13,21,30,0,0,0,0,0,0
2018,1,13,22,30,0,0,0,0,0,0
2018,1,13,23,30,0,0,0,0,0,0
2018,1,14,0,30,0,0,0,0,0,0
2018,1,14,1,30,0,0,0,0,0,0
2018,1,14,2,30,0,0,0,0,0,0
2018,1,14,3,30,0,0,0,0,0,0
2018,1,14,4,30,0,0,0,0,0,0
2018,1,14,5,30,0,0,0,0,0,0
2018,1,14,6,30,0,0,0,0,0,0
2018,1,14,7,30,36,36,0,42,417,96
2018,1,14,8,30,90,90,0,67,645,240
2018,1,14,9,30,158,145,33,80,751,359
2018,1,14,10,30,130,130,0,86,802,434
2018,1,14,11,30,65,65,0,86,816,453
2018,1,14,12,30,244,182,148,85,785,414
2018,1,14,13,30,158,138,57,76,727,325
2018,1,14,14,30,194,60,592,60,592,194
2018,1,14,15,30,52,29,283,29,283,52
2018,1,14,16,30,0,0,0,0,0,0
2018,1,14,17,30,0,0,0,0,0,0
2018,1,14,18,30,0,0,0,0,0,0
2018,1,14,19,30,0,0,0,0,0,0
2018,1,14,20,30,0,0,0,0,0,0
2018,1,14,21,30,0,0,0,0,0,0
2018,1,14,22,30,0,0,0,0,0,0
2018,1,14,23,30,0,0,0,0,0,0
2018,1,15,0,30,0,0,0,0,0,0
2018,1,15,1,30,0,0,0,0,0,0
2018,1,15,2,30,0,0,0,0,0,0
2018,1,15,3,30,0,0,0,0,0,0
2018,1,15,4,30,0,0,0,0,0,0
2018,1,15,5,30,0,0,0,0,0,0
2018,1,15,6,30,0,0,0,0,0,0
2018,1,15,7,30,92,46,350,46,350,92
2018,1,15,8,30,232,74,584,74,584,232
2018,1,15,9,30,205,158,125,84,717,352
2018,1,15,10,30,426,89,773,89,773,426
2018,1,15,11,30,252,199,116,90,787,446
2018,1,15,12,30,59,59,0,86,768,410
2018,1,15,13,30,128,125,9,77,707,322
2018,1,15,14,30,13,13,0,61,577,194
2018,1,15,15,30,4,4,0,30,285,54
2018,1,15,16,30,0,0,0,0,0,0
2018,1,15,17,30,0,0,0,0,0,0
2018,1,15,18,30,0,0,0,0,0,0
2018,1,15,19,30,0,0,0,0,0,0
2018,1,15,20,30,0,0,0,0,0,0
2018,1,15,21,30,0,0,0,0,0,0
2018,1,15,22,30,0,0,0,0,0,0
2018,1,15,23,30,0,0,0,0,0,0
2018,1,16,0,30,0,0,0,0,0,0
2018,1,16,1,30,0,0,0,0,0,0
2018,1,16,2,30,0,0,0,0,0,0
2018,1,16,3,30,0,0,0,0,0,0
2018,1,16,4,30,0,0,0,0,0,0
2018,1,16,5,30,0,0,0,0,0,0
2018,1,16,6,30,0,0,0,0,0,0
2018,1,16,7,30,7,7,0,41,434,99
2018,1,16,8,30,17,17,0,65,649,241
2018,1,16,9,30,27,27,0,89,704,354
2018,1,16,10,30,34,34,0,106,720,422
2018,1,16,11,30,37,37,0,114,714,439
2018,1,16,12,30,32,32,0,121,647,396
2018,1,16,13,30,25,25,0,108,577,310
2018,1,16,14,30,187,79,461,79,461,187
2018,1,16,15,30,53,37,180,37,180,53
2018,1,16,16,30,0,0,0,0,0,0
2018,1,16,17,30,0,0,0,0,0,0
2018,1,16,18,30,0,0,0,0,0,0
2018,1,16,19,30,0,0,0,0,0,0
2018,1,16,20,30,0,0,0,0,0,0
2018,1,16,21,30,0,0,0,0,0,0
2018,1,16,22,30,0,0,0,0,0,0
2018,1,16,23,30,0,0,0,0,0,0
2018,1,17,0,30,0,0,0,0,0,0
2018,1,17,1,30,0,0,0,0,0,0
2018,1,17,2,30,0,0,0,0,0,0
2018,1,17,3,30,0,0,0,0,0,0
2018,1,17,4,30,0,0,0,0,0,0
2018,1,17,5,30,0,0,0,0,0,0
2018,1,17,6,30,0,0,0,0,0,0
2018,1,17,7,30,99,47,382,47,382,99
2018,1,17,8,30,246,73,630,73,630,246
2018,1,17,9,30,28,28,0,92,726,367
2018,1,17,10,30,443,97,784,97,784,443
2018,1,17,11,30,138,138,0,96,809,467
2018,1,17,12,30,430,93,786,93,786,430
2018,1,17,13,30,340,83,727,83,727,340
2018,1,17,14,30,208,65,601,65,601,208
2018,1,17,15,30,62,34,300,34,300,62
2018,1,17,16,30,0,0,0,0,0,0
2018,1,17,17,30,0,0,0,0,0,0
2018,1,17,18,30,0,0,0,0,0,0
2018,1,17,19,30,0,0,0,0,0,0
2018,1,17,20,30,0,0,0,0,0,0
2018,1,17,21,30,0,0,0,0,0,0
2018,1,17,22,30,0,0,0,0,0,0
2018,1,17,23,30,0,0,0,0,0,0
2018,1,18,0,30,0,0,0,0,0,0
2018,1,18,1,30,0,0,0,0,0,0
2018,1,18,2,30,0,0,0,0,0,0
2018,1,18,3,30,0,0,0,0,0,0
2018,1,18,4,30,0,0,0,0,0,0
2018,1,18,5,30,0,0,0,0,0,0
2018,1,18,6,30,0,0,0,0,0,0
2018,1,18,7,30,112,35,563,35,563,112
2018,1,18,8,30,262,52,758,52,758,262
2018,1,18,9,30,380,63,833,63,833,380
2018,1,18,10,30,344,162,411,71,860,453
2018,1,18,11,30,470,77,853,77,853,470
2018,1,18,12,30,235,188,109,78,818,431
2018,1,18,13,30,114,114,0,75,738,338
2018,1,18,14,30,72,72,0,65,586,206
2018,1,18,15,30,24,24,0,36,268,62
2018,1,18,16,30,0,0,0,0,0,0
2018,1,18,17,30,0,0,0,0,0,0
2018,1,18,18,30,0,0,0,0,0,0
2018,1,18,19,30,0,0,0,0,0,0
2018,1,18,20,30,0,0,0,0,0,0
2018,1,18,21,30,0,0,0,0,0,0
2018,1,18,22,30,0,0,0,0,0,0
2018,1,18,23,30,0,0,0,0,0,0
2018,1,19,0,30,0,0,0,0,0,0
2018,1,19,1,30,0,0,0,0,0,0
2018,1,19,2,30,0,0,0,0,0,0
2018,1,19,3,30,0,0,0,0,0,0
2018,1,19,4,30,0,0,0,0,0,0
2018,1,19,5,30,0,0,0,0,0,0
2018,1,19,6,30,0,0,0,0,0,0
2018,1,19,7,30,6,6,0,53,318,97
2018,1,19,8,30,10,10,0,84,560,240
2018,1,19,9,30,15,15,0,98,683,360
2018,1,19,10,30,19,19,0,112,713,432
2018,1,19,11,30,24,24,0,117,724,453
2018,1,19,12,30,22,22,0,115,694,416
2018,1,19,13,30,17,17,0,107,610,327
2018,1,19,14,30,9,9,0,83,479,200
2018,1,19,15,30,33,33,0,41,192,60
2018,1,19,16,30,0,0,0,0,0,0
2018,1,19,17,30,0,0,0,0,0,0
2018,1,19,18,30,0,0,0,0,0,0
2018,1,19,19,30,0,0,0,0,0,0
2018,1,19,20,30,0,0,0,0,0,0
2018,1,19,21,30,0,0,0,0,0,0
2018,1,19,22,30,0,0,0,0,0,0
2018,1,19,23,30,0,0,0,0,0,0
2018,1,20,0,30,0,0,0,0,0,0
2018,1,20,1,30,0,0,0,0,0,0
2018,1,20,2,30,0,0,0,0,0,0
2018,1,20,3,30,0,0,0,0,0,0
2018,1,20,4,30,0,0,0,0,0,0
2018,1,20,5,30,0,0,0,0,0,0
2018,1,20,6,30,0,0,0,0,0,0
2018,1,20,7,30,105,43,440,43,440,105
2018,1,20,8,30,255,63,681,63,681,255
2018,1,20,9,30,381,72,799,72,799,381
2018,1,20,10,30,458,75,850,75,850,458
2018,1,20,11,30,484,75,873,75,873,484
2018,1,20,12,30,195,177,41,78,832,442
2018,1,20,13,30,351,72,770,72,770,351
2018,1,20,14,30,218,59,641,59,641,218
2018,1,20,15,30,69,33,356,33,356,69
2018,1,20,16,30,0,0,0,0,0,0
2018,1,20,17,30,0,0,0,0,0,0
2018,1,20,18,30,0,0,0,0,0,0
2018,1,20,19,30,0,0,0,0,0,0
2018,1,20,20,30,0,0,0,0,0,0
2018,1,20,21,30,0,0,0,0,0,0
2018,1,20,22,30,0,0,0,0,0,0
2018,1,20,23,30,0,0,0,0,0,0
2018,1,21,0,30,0,0,0,0,0,0
2018,1,21,1,30,0,0,0,0,0,0
2018,1,21,2,30,0,0,0,0,0,0
2018,1,21,3,30,0,0,0,0,0,0
2018,1,21,4,30,0,0,0,0,0,0
2018,1,21,5,30,0,0,0,0,0,0
2018,1,21,6,30,0,0,0,0,0,0
2018,1,21,7,30,102,48,376,48,376,102
2018,1,21,8,30,18,18,0,71,631,250
2018,1,21,9,30,28,28,0,78,763,375
2018,1,21,10,30,455,77,833,77,833,455
2018,1,21,11,30,483,72,870,72,870,483
2018,1,21,12,30,449,69,860,69,860,449
2018,1,21,13,30,361,60,820,60,820,361
2018,1,21,14,30,230,48,724,48,724,230
2018,1,21,15,30,78,28,479,28,479,78
2018,1,21,16,30,0,0,0,0,0,0
2018,1,21,17,30,0,0,0,0,0,0
2018,1,21,18,30,0,0,0,0,0,0
2018,1,21,19,30,0,0,0,0,0,0
2018,1,21,20,30,0,0,0,0,0,0
2018,1,21,21,30,0,0,0,0,0,0
2018,1,21,22,30,0,0,0,0,0,0
2018,1,21,23,30,0,0,0,0,0,0
2018,1,22,0,30,0,0,0,0,0,0
2018,1,22,1,30,0,0,0,0,0,0
2018,1,22,2,30,0,0,0,0,0,0
2018,1,22,3,30,0,0,0,0,0,0
2018,1,22,4,30,0,0,0,0,0,0
2018,1,22,5,30,0,0,0,0,0,0
2018,1,22,6,30,0,0,0,0,0,0
2018,1,22,7,30,38,38,0,36,527,113
2018,1,22,8,30,89,89,0,55,715,260
2018,1,22,9,30,158,149,22,70,791,380
2018,1,22,10,30,193,180,30,77,828,456
2018,1,22,11,30,322,205,245,79,833,475
2018,1,22,12,30,321,179,319,76,819,440
2018,1,22,13,30,87,87,0,69,760,351
2018,1,22,14,30,15,15,0,57,643,221
2018,1,22,15,30,5,5,0,32,385,74
2018,1,22,16,30,0,0,0,0,0,0
2018,1,22,17,30,0,0,0,0,0,0
2018,1,22,18,30,0,0,0,0,0,0
2018,1,22,19,30,0,0,0,0,0,0
2018,1,22,20,30,0,0,0,0,0,0
2018,1,22,21,30,0,0,0,0,0,0
2018,1,22,22,30,0,0,0,0,0,0
2018,1,22,23,30,0,0,0,0,0,0
2018,1,23,0,30,0,0,0,0,0,0
2018,1,23,1,30,0,0,0,0,0,0
2018,1,23,2,30,0,0,0,0,0,0
2018,1,23,3,30,0,0,0,0,0,0
2018,1,23,4,30,0,0,0,0,0,0
2018,1,23,5,30,0,0,0,0,0,0
2018,1,23,6,30,0,0,0,0,0,0
2018,1,23,7,30,113,39,497,39,497,113
2018,1,23,8,30,264,59,709,59,709,264
2018,1,23,9,30,388,70,803,70,803,388
2018,1,23,10,30,468,74,856,74,856,468
2018,1,23,11,30,494,75,873,75,873,494
2018,1,23,12,30,457,75,851,75,851,457
2018,1,23,13,30,365,69,790,69,790,365
2018,1,23,14,30,232,58,670,58,670,232
2018,1,23,15,30,80,35,407,35,407,80
2018,1,23,16,30,0,0,0,0,0,0
2018,1,23,17,30,0,0,0,0,0,0
2018,1,23,18,30,0,0,0,0,0,0
2018,1,23,19,30,0,0,0,0,0,0
2018,1,23,20,30,0,0,0,0,0,0
2018,1,23,21,30,0,0,0,0,0,0
2018,1,23,22,30,0,0,0,0,0,0
2018,1,23,23,30,0,0,0,0,0,0
2018,1,24,0,30,0,0,0,0,0,0
